populacao,num_juizes,casos_recebidos,tipo_caso,taxa_crescimento_populacao,taxa_criminalidade,tempo_casos,nivel_automacao,congestionamento,advogados,urbanizacao,nivel_educacao,habitantes_por_juiz,idh,idade_juizes_18-29,idade_juizes_30-39,idade_juizes_40-49,idade_juizes_50-59,idade_juizes_60-69,idade_juizes_70-79,idade_juizes_80-89
0.1407503564512353,0.0,0.5985518905872889,0.0,0.7231031757579274,0.5607555773561965,0.8181818181818182,0.0,0.0,0.346938775510204,0.0,0.1813598048806189,0.7672053543072326,0.6729631856127934,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8609712498137941,0.631578947368421,0.7964601769911503,0.0,0.2335732929513293,0.6973657038514487,0.6363636363636365,0.7000000000000001,0.0,0.0204081632653061,1.0,1.0,0.2585821889874565,0.6965848425521166,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0653678363942031,0.4210526315789473,0.4384553499597747,0.0,1.0,0.6784775629324448,0.1363636363636363,0.6000000000000001,0.3333333333333333,0.6428571428571428,1.0,0.203974434341006,0.0424242285120875,0.5796705332074569,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2615713647294163,0.631578947368421,0.1013676588897827,0.5,0.0,0.2672219157009873,0.8636363636363638,0.6000000000000001,0.0,0.4795918367346938,0.0,0.7710382646159486,0.0830451902573176,0.480481105581123,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7448426294396799,0.894736842105263,0.243765084473049,0.5,0.1871812609701129,0.3711410775380107,0.2272727272727272,0.8,0.0,0.7142857142857142,1.0,0.4204222051396418,0.1587753036728809,0.5734431426491163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1296503585793024,0.1052631578947368,0.6709573612228479,0.5,0.5117772688704714,0.9118394203839272,0.2272727272727272,0.6000000000000001,0.0,0.3265306122448979,1.0,0.1643035998669525,0.2334489998077176,0.7426160186403832,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8072035070545424,0.4210526315789473,0.2992759452936444,0.0,0.4850758514856756,0.6587693674354175,0.4999999999999999,0.4,0.3333333333333333,0.9693877551020408,1.0,0.2515028086841877,0.3562297410381663,0.3033785931182734,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4483645804515758,0.2631578947368421,0.7964601769911503,0.5,0.9386259996713904,0.7509975686289754,0.9545454545454546,0.4,1.0,0.0714285714285714,1.0,0.3348344540634619,0.3128046270910705,0.5751604388469156,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4255942627311613,1.0,0.4489139179404666,0.5,0.5076079782073684,0.5192412042333556,0.0909090909090909,0.0,1.0,0.6224489795918366,0.0,0.0606276360420272,0.0808971267832027,0.6750894669115575,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7737673171458365,0.9473684210526316,0.6806114239742558,0.0,0.4331210157805468,0.4361703192615886,0.4090909090909091,0.3,0.0,0.2551020408163265,0.3333333333333333,0.7772934035768321,0.1555671155225753,0.3883251491404734,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.810191313230193,0.4736842105263157,0.5905068382944489,1.0,0.0,0.0573572735835262,0.0,0.6000000000000001,0.6666666666666666,0.8571428571428571,0.0,0.0701225321355385,0.320514285066143,0.3714641279657651,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0961503266582962,0.736842105263158,0.6331456154465004,0.0,0.7348306919418905,0.47609934420802,0.4999999999999999,0.2,0.0,0.6428571428571428,0.0,0.0689114854511829,0.0283474682464065,0.2431008639630162,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3355514885829201,0.8421052631578947,0.6532582461786002,1.0,0.0,0.2123641897030639,0.5454545454545455,0.5,1.0,0.1020408163265306,0.3333333333333333,1.0,0.0771787652041897,0.4575830275923185,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5470409227298845,0.2631578947368421,0.7610619469026548,1.0,0.1389808049306996,0.4135576193935163,0.6363636363636365,0.1,0.3333333333333333,0.6632653061224489,0.3333333333333333,0.0288960466252949,0.3754165667446598,0.243349682593737,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.644385095018195,0.5789473684210527,0.7337087691069991,0.0,1.0,0.7529117270167597,0.8181818181818182,0.0,1.0,0.7346938775510203,0.3333333333333333,0.3645818816828124,0.2124417481706171,0.7996013823582941,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.837119874018429,1.0,0.4255832662912309,0.0,0.99444994254436,0.6650816213042635,0.4545454545454545,1.0,0.3333333333333333,0.6224489795918366,0.0,1.0,0.1592332795374853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8957438658466514,0.4210526315789473,0.6363636363636364,1.0,0.8118823582826966,0.5045347723157407,0.8181818181818182,0.1,0.0,0.8265306122448979,1.0,0.3965397564241152,0.3936833898297761,0.1488198749299465,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1072418122619224,0.1578947368421052,0.4762670957361222,0.0,0.9393265301496974,0.9091865520418272,0.8181818181818182,0.6000000000000001,1.0,0.836734693877551,0.3333333333333333,0.4315641797094788,0.1506838716158846,0.25665137695229,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8732501968462046,0.8421052631578947,0.7063555913113435,1.0,0.1370018077879125,0.2306534122551394,1.0,1.0,0.3333333333333333,0.846938775510204,1.0,1.0,0.1975951092292096,0.8332509636980805,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0543742418761039,0.0,0.4770716009654062,0.5,0.6833379844810958,0.53511795892235,0.1363636363636363,0.5,0.0,0.0306122448979591,0.3333333333333333,0.1972136872694874,0.4383620298534549,0.3305899377980569,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4274116320146411,0.736842105263158,0.658085277554304,0.0,0.2233439137663846,0.4211844348442051,0.9545454545454546,0.7000000000000001,1.0,0.9591836734693876,0.0,0.3435497134336844,0.1124240052629191,0.6479508444803248,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0245664063331276,1.0,0.8061142397425582,0.5,0.4675673453146733,0.1133135575612276,0.3181818181818182,0.4,0.3333333333333333,0.183673469387755,0.0,0.9760612970262166,0.0045592791356368,0.670710271049384,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8510906343767956,0.5263157894736843,0.6830249396621078,0.0,0.0988916789848624,0.4723892131951945,0.7727272727272728,0.6000000000000001,1.0,0.5714285714285714,0.3333333333333333,1.0,0.3044137563584276,0.501435003410061,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0828988529718456,0.1052631578947368,0.5510860820595334,0.5,0.560760813428593,0.435639953998214,0.0,0.5,0.0,0.0510204081632653,0.3333333333333333,0.7095346997798468,0.1741196331079957,0.72628647237568,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9551892915664704,0.3684210526315789,0.580048270313757,0.0,0.2938011932204358,0.4026149654047449,0.1363636363636363,0.8,0.3333333333333333,1.0,0.0,0.9744400716173308,0.4727206845035551,0.6403982120290103,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5774722819263263,0.7894736842105263,0.499597747385358,0.5,0.2333918486863668,0.7389956225781918,0.6818181818181819,0.0,1.0,0.0918367346938775,0.3333333333333333,0.6550139318809056,0.1403348548484318,0.9498066641754612,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1688876593390224,0.736842105263158,0.4465004022526146,0.0,0.624918768366761,0.6082027856123384,0.2727272727272727,0.4,0.3333333333333333,0.0918367346938775,1.0,0.6616955710005283,0.0468087341556104,0.4613926658935585,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1649741439850184,0.9473684210526316,0.5036202735317779,1.0,0.0,0.2330116040566364,0.6818181818181819,0.8,0.3333333333333333,0.3877551020408162,0.3333333333333333,0.3196707460907069,0.0335806808091414,0.7035108453521417,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8241599455214829,0.3684210526315789,0.8736926790024134,0.0,0.1070567437415589,0.4100757826741476,0.9090909090909092,0.6000000000000001,1.0,0.5816326530612245,0.3333333333333333,0.7794974913792606,0.4103653013539702,0.7360008869691064,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4326360366878764,0.736842105263158,0.4328238133547867,0.0,0.8342541742944777,0.4767824395021034,0.2272727272727272,0.2,0.0,0.3571428571428571,0.3333333333333333,0.416915877124972,0.1137499972994052,0.414606758010744,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.710021067864059,0.4210526315789473,0.5583266291230893,0.0,0.0,0.1749470904109861,0.4545454545454545,0.7000000000000001,1.0,0.4183673469387755,0.3333333333333333,0.5130715584160207,0.315120387114058,0.7624260801252577,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4407631248536954,0.631578947368421,0.3057119871279163,0.0,1.0,0.9163604324693932,0.9090909090909092,0.4,1.0,0.2244897959183673,0.0,0.5567821338193614,0.1355223170504918,0.4757587990757771,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7412866293545572,0.736842105263158,0.3386967015285599,0.5,0.7311527414421124,0.5505969088446084,1.0,1.0,0.3333333333333333,0.4795918367346938,0.3333333333333333,0.0,0.1920877704105552,0.1210710280869402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0708710178544827,0.3157894736842105,0.7023330651649236,0.0,0.7896757515558659,0.6981791772985099,0.0454545454545454,0.8,1.0,0.9795918367346936,0.0,0.6866620654613971,0.0610526740980862,0.669918486151179,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0473005469132387,0.1052631578947368,0.6709573612228479,0.0,1.0,0.9315141690183536,0.6363636363636365,0.6000000000000001,0.3333333333333333,0.2551020408163265,0.3333333333333333,1.0,0.1289440836449819,0.6795523893716886,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2264199527569109,0.1578947368421052,0.4802896218825422,1.0,0.5034009816287943,0.8257390133245155,0.9090909090909092,0.4,0.0,0.5510204081632653,0.0,0.7734940888811966,0.2641149286718907,0.843722688506591,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3996573812006554,0.2631578947368421,0.4617860016090104,0.0,0.1097396914251232,0.308970964265035,0.7272727272727273,1.0,1.0,0.7551020408163265,1.0,0.5011420683689825,0.2818990204402618,0.5438085203441926,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3818624843055053,0.736842105263158,0.3998390989541431,0.5,1.0,1.0,0.5909090909090909,0.3,0.3333333333333333,0.1122448979591836,0.3333333333333333,0.6065027294838597,0.100863299133001,0.9383517160423164,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3536102657955779,0.1578947368421052,0.3467417538213998,1.0,0.8124526498517993,0.8120828179540476,0.1818181818181818,0.0,0.3333333333333333,0.1938775510204081,0.6666666666666666,0.1543891778377691,0.3851717902350814,0.505836017279867,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1817943861590517,0.5789473684210527,0.5229283990345936,1.0,0.9697440471431156,0.8165931887530258,0.6363636363636365,0.0,1.0,0.7142857142857142,0.3333333333333333,0.1438875588923308,0.0656806255009603,0.2956979796999148,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2529122597944287,0.894736842105263,0.5792437650844731,1.0,0.7679569926700431,0.3913373635226271,0.4545454545454545,0.1,0.3333333333333333,0.2244897959183673,1.0,0.4188189803624942,0.0547290385234444,0.5084045242357179,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1621927603158051,0.4736842105263157,0.4215607401448109,0.0,0.2959413894834089,0.4121544515014383,0.8636363636363638,0.3,1.0,0.8775510204081631,0.0,0.6314596236129615,0.0738141418265958,0.8159614360530514,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.231129365197591,0.6842105263157894,0.7868061142397426,1.0,0.5269228486192288,0.5445573074088642,0.2272727272727272,0.8,1.0,0.7040816326530611,0.3333333333333333,0.2921064069007027,0.0679565517509576,0.2919459553629527,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1833372347896406,0.5263157894736843,0.3467417538213998,0.0,0.0,0.4943175394397592,0.3636363636363636,0.9,1.0,0.2040816326530612,0.0,0.2923411898147982,0.0733037294133659,0.2849234536556175,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5533846906854504,0.1578947368421052,0.4304102976669348,0.0,0.1963548987004317,0.3739061743967214,0.4545454545454545,0.6000000000000001,0.3333333333333333,0.6836734693877551,1.0,0.28328675271,0.5753125668397208,0.3546653224031023,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1715583835202485,0.2105263157894736,0.6926790024135157,0.0,0.3104989363884548,0.0,0.0909090909090909,0.6000000000000001,1.0,0.2551020408163265,1.0,0.1789255767562364,0.1670591981177934,0.5052431718475195,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8260156200123427,0.2105263157894736,0.4593724859211585,0.0,0.4068780473118585,0.3829465887284979,0.4545454545454545,0.3,0.0,0.4693877551020408,1.0,0.687513807106341,0.6653772676894358,0.5232644686257393,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3210806324615352,0.5789473684210527,0.5414320193081255,1.0,0.1796130675995245,0.256172855316816,0.7727272727272728,0.0,0.3333333333333333,0.7346938775510203,0.6666666666666666,0.0,0.1098704578696412,0.4748643377223517,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2713242961418144,0.3157894736842105,0.6065969428801287,0.0,0.0,0.5832371372651732,0.6363636363636365,0.6000000000000001,1.0,0.2857142857142857,1.0,0.1908891649634819,0.1700737563298084,0.4911671645938085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.574403609201762,1.0,0.7135961383748994,0.0,0.3564525052250866,0.3614365942452319,0.7272727272727273,0.1,1.0,0.9795918367346936,0.3333333333333333,0.0,0.109223800449811,0.4825011898717473,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.763350428805516,0.7894736842105263,0.4376508447304907,0.5,0.4036964335325592,0.0504684710816123,0.9545454545454546,0.7000000000000001,0.0,0.2142857142857142,0.3333333333333333,0.5191972069996917,0.1845635082670607,0.6770214463366823,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5048966823434274,0.5263157894736843,0.2019308125502815,0.0,0.5352100594360748,0.7567002664260728,0.9090909090909092,0.2,0.3333333333333333,0.6020408163265305,0.0,0.7102500939902786,0.1845957312729464,0.6359331875135669,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5966461662871614,0.1578947368421052,0.748189863234111,0.5,0.9258564203157564,0.9219792530777152,0.3636363636363636,0.4,0.3333333333333333,0.9387755102040816,1.0,1.0,0.6164878602863494,0.8229340058429977,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6780766529761018,0.5789473684210527,0.6765888978278358,0.5,0.5881429053505672,0.7205335094025797,0.9090909090909092,0.4,0.0,0.0816326530612244,1.0,1.0,0.2231307023058758,0.926462056727296,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7157881296418463,0.4736842105263157,0.500402252614642,0.0,0.5721251515586862,0.4143664179944893,0.8181818181818182,0.3,1.0,0.1428571428571428,0.0,0.4636384233131316,0.2845739595688554,0.393474704351798,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1188738269030239,1.0,0.4022526146419951,0.0,0.6758226879105453,0.674619913044312,0.2727272727272727,0.9,1.0,0.7959183673469387,1.0,0.7635157031347477,0.0225112128695223,0.4648181219293882,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6165052882466855,0.1578947368421052,0.2936444086886565,0.0,0.769465994447716,0.3426626636911368,0.2727272727272727,0.4,0.0,0.4591836734693877,0.0,0.558536808497461,0.6353893231445293,0.1125227884181626,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8323721563703688,0.9473684210526316,0.7103781174577635,0.5,0.0,0.1382219464110584,0.9090909090909092,0.5,0.0,0.9387755102040816,0.3333333333333333,0.4891967590915337,0.1673100123044783,0.5553434852731355,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1854865825370815,0.894736842105263,0.6492357200321802,0.5,0.8154419686856635,0.9232892992727914,0.0,0.1,1.0,0.0510204081632653,1.0,0.5508412465064615,0.040468097693836,0.4050808206819691,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6571151922708603,0.9473684210526316,0.7940466613032984,0.5,0.746735707384062,0.4250570570192473,0.0,0.8,0.3333333333333333,0.6428571428571428,0.3333333333333333,0.0,0.1321930413006792,0.4487654790158478,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7244429784426805,0.2105263157894736,0.4440868865647626,0.0,0.0909888002835807,0.2400697847418303,0.0,0.6000000000000001,0.3333333333333333,0.5918367346938775,0.3333333333333333,0.5755250662890083,0.588037634408602,0.6833962710636878,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.364108020684812,0.9473684210526316,0.8407079646017699,0.5,0.0,0.2508283026042224,0.6818181818181819,0.4,0.3333333333333333,0.2346938775510204,0.3333333333333333,0.467144299847503,0.0734819686687796,0.77482505024816,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6037326296524866,0.631578947368421,0.7522123893805309,0.5,0.2736457067240746,0.7317538390627986,0.2272727272727272,0.6000000000000001,1.0,0.5816326530612245,1.0,0.0,0.1832486821512954,0.1203513887064978,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0361579876997723,0.0526315789473684,0.4609814963797264,1.0,0.1299172906013484,0.3959059592782364,0.4090909090909091,0.5,0.0,0.4591836734693877,1.0,0.3481320092722732,0.178355516018848,0.5013105605854233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2500372411738418,0.9473684210526316,0.7626709573612228,0.5,0.7440761305140388,0.4501827946951507,0.5909090909090909,0.5,0.0,0.4693877551020408,0.3333333333333333,0.3270646526138866,0.0506251294153445,0.7404891641000857,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2892511331957184,0.1578947368421052,0.6379726468222043,1.0,0.8591988341649929,0.5747445915129258,0.4999999999999999,0.4,0.3333333333333333,0.8877551020408162,0.3333333333333333,0.85438679284284,0.3239162243092419,0.6203922603917099,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4348195301180033,0.1052631578947368,0.5374094931617055,0.5,0.5545358436360434,0.561541718467472,0.8181818181818182,0.5,1.0,0.2448979591836734,0.3333333333333333,0.2444819963639934,0.1061942732267354,0.1443103500232896,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4460088101976975,0.4736842105263157,0.3636363636363636,0.0,1.0,1.0,0.4999999999999999,0.9,0.3333333333333333,0.0204081632653061,1.0,0.6056530117380666,0.1818660191720624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4550211742674129,0.4210526315789473,0.7570394207562349,1.0,0.1186615135306875,0.0,0.2272727272727272,0.4,0.0,0.5306122448979591,0.0,0.5122880106955017,0.2072523302532149,0.5953005634820823,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0358749547785746,0.3684210526315789,0.5390185036202735,0.5,0.1507034096625188,0.2255861191799795,0.5909090909090909,0.7000000000000001,1.0,0.5714285714285714,0.0,0.5011420683689825,0.0352293939217173,0.5438085203441926,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1130024898384797,0.8421052631578947,0.3837489943684634,1.0,0.3266085818216415,0.2685807001880405,0.5909090909090909,0.6000000000000001,0.3333333333333333,0.183673469387755,0.3333333333333333,0.5627418726328839,0.0273394474163695,0.5358322355828355,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8141473899257304,0.1578947368421052,0.5720032180209171,0.5,0.8923732346332727,0.6477565809017188,0.0,0.8,0.0,0.6632653061224489,1.0,0.998315891924132,0.8235006027727546,0.6546970657053605,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8427762763082293,0.894736842105263,0.4312148028962188,0.0,0.6087135818795171,0.2701146734287594,0.9090909090909092,0.2,0.3333333333333333,0.7346938775510203,1.0,0.8949520007017463,0.1794888656277658,0.786266054966425,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0031218744014811,0.1052631578947368,0.3209975864843121,0.5,0.7739886794091907,0.5812106307876075,0.4090909090909091,0.4,0.3333333333333333,0.0204081632653061,1.0,0.170955089543581,0.0728797360330639,0.6127202853086811,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.056744908599519,0.0526315789473684,0.6122284794851166,1.0,0.4260664067272192,0.4324009424407554,0.6818181818181819,0.4,0.0,0.346938775510204,1.0,0.5790230978136985,0.2175438468568317,0.6464292673155551,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6091187674235492,0.4736842105263157,0.3395012067578439,0.0,0.3812309567872682,0.4548736123853352,0.3181818181818182,0.9,0.0,0.4489795918367346,0.0,0.6685666375420228,0.2439637655797313,0.7292245368095824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8908216466983039,0.3684210526315789,0.7819790828640386,0.0,0.4730378196282492,0.7118354988420221,0.1818181818181818,1.0,0.3333333333333333,0.9285714285714284,0.3333333333333333,0.5641610542568195,0.4420888506484668,0.5213324691238608,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0998914685790896,0.4210526315789473,0.246178600160901,1.0,0.6168398045288971,0.6673397846179223,1.0,0.5,0.6666666666666666,0.8265306122448979,1.0,0.5038416916131931,0.057028144878628,0.7103963364055716,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8661999106211827,0.631578947368421,0.5945293644408689,0.0,0.6051391628447609,0.6760395557073982,1.0,0.5,0.0,0.8775510204081631,0.0,0.6569924018371837,0.2601134262271462,0.7019661752036096,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3080100444766019,0.3157894736842105,0.1979082864038616,1.0,0.6778579640567453,0.6299240442327535,0.3636363636363636,0.8,0.0,0.5306122448979591,1.0,0.7968871009757523,0.1900261363562711,0.6257295927030044,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0560085973909897,0.1052631578947368,0.3089300080450523,0.0,0.4757455296660368,0.8751796253653227,0.7272727272727273,0.4,0.0,0.1428571428571428,1.0,0.0,0.1399949174806259,0.3652178547225967,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1789108552701581,0.3157894736842105,0.7296862429605792,1.0,0.9951577293815252,0.4343115486264872,0.4090909090909091,0.7000000000000001,0.0,0.183673469387755,0.0,1.0,0.1198126010986945,0.6252293026723745,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0945989657594007,0.0,0.7932421560740144,0.0,0.3237568947705362,0.3427030045649827,0.1818181818181818,0.5,1.0,0.3775510204081632,0.3333333333333333,0.7476553691149705,0.5915019573910958,0.8289256064852786,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7957268413100381,0.7894736842105263,0.5116653258246178,0.0,0.8122697796101472,0.9026939127355073,0.2727272727272727,0.1,1.0,0.7959183673469387,0.3333333333333333,0.650268796938565,0.1922672924484888,0.7815314539185269,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9658892128279882,0.5263157894736843,0.7522123893805309,1.0,0.3293584686440272,0.3775462950736151,0.0454545454545454,0.1,0.0,0.3163265306122448,0.0,0.3198418758878359,0.344145643272838,0.3131525714878924,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1509714626205018,0.631578947368421,0.4794851166532582,0.5,0.2099459301762642,0.2138042925469255,0.2272727272727272,0.0,0.0,0.2346938775510204,0.3333333333333333,0.3602356651992666,0.0506555029064216,0.402351270289352,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7519312208720819,0.631578947368421,0.3660498793242156,0.0,0.5678592434574719,0.6394743150275943,0.0,0.3,0.6666666666666666,0.0612244897959183,1.0,0.1758407098813127,0.2266493176303303,0.0862026966929861,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.086456981124045,0.0526315789473684,0.6975060337892196,0.0,1.0,0.606654569770047,0.4999999999999999,0.8,0.0,0.3571428571428571,0.0,0.3799669617860093,0.2741024033133057,0.0088811056490783,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1286310144495754,0.1052631578947368,0.5164923572003217,0.0,1.0,0.985836362033468,0.3181818181818182,1.0,0.0,0.2142857142857142,0.0,0.5966875465833944,0.2321554149085794,0.6602885382779569,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5587367793832861,0.894736842105263,0.33065164923572,0.5,0.4879867814915061,0.4640933841143598,0.2727272727272727,0.3,1.0,0.2551020408163265,0.3333333333333333,0.5491335116205982,0.119412784471652,0.4946667491789059,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1648251792896512,0.736842105263158,0.4481094127111826,0.0,0.0,0.1237968198604167,0.0,0.1,0.3333333333333333,0.5,0.3333333333333333,0.3258766995598094,0.0457776470689904,0.2867351696403214,0.0,0.0,0.0,1.0,0.0,0.0,0.0
