populacao,num_juizes,casos_recebidos,tipo_caso,taxa_crescimento_populacao,taxa_criminalidade,tempo_casos,nivel_automacao,congestionamento,advogados,urbanizacao,nivel_educacao,habitantes_por_juiz,idh,casos_pendentes,idade_juizes_18-29,idade_juizes_30-39,idade_juizes_40-49,idade_juizes_50-59,idade_juizes_60-69,idade_juizes_70-79,idade_juizes_80-89
0.7417441637760422,0.5789473684210527,0.21480289621882542,0.0,0.2338931604789518,0.4619035121735876,0.9545454545454546,1.0,0.3333333333333333,0.18367346938775508,0.3333333333333333,0.5179863886179749,0.2433298009553624,0.4958123071436581,0.21677215189873417,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.816443574301462,1.0,0.6122284794851166,1.0,0.9009372149389394,0.4866930255681883,0.8636363636363638,1.0,1.0,0.5,0.3333333333333333,0.9824991721676564,0.1552974327065793,0.7995850890622485,0.5761754068716094,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12700304313591965,0.10526315789473684,0.32502011263073205,0.0,0.0,0.2368191128346707,0.45454545454545453,0.1,0.0,0.030612244897959183,0.3333333333333333,0.8324171772963681,0.23008945990264895,0.8709120687224644,0.3833634719710669,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34256772573471517,0.21052631578947367,0.8173773129525341,1.0,0.6697995925988569,0.6432352992778487,0.18181818181818182,1.0,1.0,0.04081632653061224,0.3333333333333333,0.6323594602451184,0.29726945562490686,0.6423760712366915,0.7549728752260398,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.18624417441637764,0.9473684210526316,0.8616251005631537,0.5,0.3271052000837198,0.6182560801161403,0.22727272727272724,0.9,0.0,0.2857142857142857,1.0,0.7475305648636258,0.03784264578009609,1.0,0.8966998191681737,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7588963844140367,0.3157894736842105,0.39018503620273526,1.0,1.0,0.8261963411141324,0.0909090909090909,0.2,0.3333333333333333,0.04081632653061224,0.0,1.0,0.4352509446680537,0.9248894638500864,0.42834538878842676,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0917090506692771,0.42105263157894735,0.49718423169750603,0.5,0.4154225147109674,0.8411431010475546,0.0,0.6000000000000001,0.6666666666666666,0.6020408163265305,0.0,0.999163386495734,0.053566882570217265,0.8104939701888657,0.48010849909584086,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9393905215892405,0.3157894736842105,0.3411102172164119,0.0,0.147392336305129,0.498585632002651,0.0909090909090909,0.1,0.3333333333333333,0.6530612244897959,0.0,0.7993917955818974,0.5334167932859819,0.7901757814116879,0.37522603978300184,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.11634355514885829,0.894736842105263,0.2936444086886565,0.5,0.2800878853398316,0.4509562196109145,0.0909090909090909,0.0,1.0,0.2755102040816326,1.0,0.0367581913952445,0.025843926866453072,0.6413383715148274,0.41455696202531644,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23428741673937564,0.15789473684210525,0.6371681415929203,0.5,0.0,0.3904798836207391,0.9545454545454546,0.8,0.0,0.836734693877551,1.0,0.7309808399756594,0.27160300284534666,0.440122248914123,0.5176311030741411,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24241024877104128,0.6842105263157894,0.4907481898632341,0.5,0.2238723140334493,0.7348954328339299,0.13636363636363635,0.5,0.0,0.0,0.3333333333333333,0.9024870511617976,0.07102423452026788,0.6792267018667041,0.4464285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5694984145900278,0.894736842105263,0.7779565567176187,0.5,0.077770336151508,0.1135169970020472,0.2727272727272727,0.8,0.3333333333333333,0.2857142857142857,1.0,0.2903214882928199,0.12168893577121426,0.3752225392576178,0.6889692585895117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.398778489497989,0.42105263157894735,0.7996781979082863,0.5,0.1912327112884502,0.3235995319300304,0.6363636363636365,0.2,1.0,0.510204081632653,0.0,0.506563733111149,0.1834609904485364,0.419130163302659,0.6855786618444847,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04467451214062268,0.05263157894736842,0.32099758648431215,0.5,0.26028635987471,0.3602049750485629,0.45454545454545453,0.2,1.0,0.3571428571428571,1.0,0.8060185745778625,0.1945671864771497,0.511693285526006,0.2626582278481013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10844417016024345,1.0,0.5084473049074818,0.5,1.0,0.6658482967470845,0.7727272727272728,0.9,0.3333333333333333,0.31632653061224486,1.0,0.328281936637547,0.020525870617744857,0.5837288095189965,0.5264466546112115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09615032665829627,0.736842105263158,0.6331456154465004,0.0,0.7348306919418905,0.47609934420802,0.49999999999999994,0.2,0.0,0.6428571428571428,0.0,0.0689114854511829,0.02834746824640659,0.2431008639630162,0.5596745027124774,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.47164563427039224,0.3157894736842105,0.43443282381335474,0.5,0.1015618662493725,0.4703687743249093,0.13636363636363635,0.1,1.0,0.13265306122448978,0.3333333333333333,0.0,0.27902307990026015,0.4222191891769827,0.46518987341772156,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5094188248813603,0.5789473684210527,0.6460176991150443,0.0,0.5298138412538059,0.4735520418643277,0.45454545454545453,1.0,1.0,0.31632653061224486,1.0,0.034150935659913,0.1696224676522757,0.224984724618273,0.5702983725135624,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.42634334234215066,0.3684210526315789,0.911504424778761,0.5,0.1495415357215645,0.496989957037765,0.22727272727272724,0.5,0.3333333333333333,0.08163265306122448,0.6666666666666666,0.6341178985728225,0.22104888130561876,0.3646551071911231,0.7396021699819169,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.061539443723266155,0.10526315789473684,0.36122284794851167,0.5,0.2801305699488263,0.3479745417627297,0.7727272727272728,0.4,0.0,0.1020408163265306,0.3333333333333333,0.0849802871106693,0.14701376331123167,0.702172559940798,0.48349909584086803,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7917367155412739,0.15789473684210525,0.4827031375703942,0.0,0.0,0.6596824163854633,0.7272727272727273,0.9,1.0,0.030612244897959183,0.3333333333333333,0.0902224706096668,0.8021706300595642,0.6924646440851493,0.49977396021699816,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4138558447362261,0.894736842105263,0.3000804505229284,0.5,0.7085718609179292,0.6992217015136812,0.0,0.2,0.3333333333333333,0.4081632653061224,1.0,0.4139397981227608,0.08876958561353551,0.6087005967139605,0.4278933092224232,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.30688429699304126,0.3684210526315789,0.4738535800482703,0.5,0.2273733248750064,0.5183037275649418,0.045454545454545456,0.2,1.0,0.24489795918367346,1.0,0.5990606515536546,0.16419967333605553,0.8325380950328302,0.4911844484629294,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05574684514055883,0.15789473684210525,0.5679806918744972,0.5,0.2566688497370994,0.7756878336488655,0.8181818181818182,0.0,0.3333333333333333,0.16326530612244897,0.0,0.3299704770636699,0.10167212726930978,0.6076093018383555,0.6148282097649186,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.13179970632674343,0.05263157894736842,0.6790024135156878,0.5,0.8596462340795846,0.8315538146923722,0.36363636363636365,0.5,0.0,0.4693877551020408,0.3333333333333333,0.2074807608438394,0.3604147627473475,0.6677357611970818,0.6781193490054249,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8476921112553467,0.2631578947368421,0.23732904263877713,0.5,0.0,0.5330077692560029,0.3181818181818182,0.2,0.6666666666666666,0.07142857142857142,0.0,0.0,0.5661852316354153,0.3622218834609578,0.3469710669077758,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5210678640590751,0.47368421052631576,0.6154465004022526,1.0,0.5758949605609094,0.7305715435869753,0.49999999999999994,0.0,0.0,0.5816326530612245,1.0,0.8971941693464913,0.21044182270703302,0.8083835605816679,0.5974231464737794,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.01570087889170267,0.15789473684210525,0.34593724859211583,0.0,0.2478459367969053,0.6879183491736147,0.6363636363636365,0.9,1.0,0.0,0.0,0.771223313428777,0.0635572828559762,0.8073461965823859,0.3688969258589512,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.031463471728628886,0.5789473684210527,0.29927594529364443,1.0,0.2198209410699277,0.4696969464433861,0.2727272727272727,1.0,0.0,0.09183673469387754,0.6666666666666666,0.948009326184572,0.017986771406534575,0.5993413953421634,0.3510397830018083,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.05780255793662617,0.05263157894736842,0.7079646017699115,1.0,0.1505655913378082,0.4970173355369015,0.9090909090909092,0.0,1.0,0.26530612244897955,0.6666666666666666,0.0,0.21955714026457188,0.5722083691788391,0.5626130198915009,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.06811729905726628,0.15789473684210525,0.4706355591311343,0.5,0.4773436190413587,0.3640085417705565,0.2727272727272727,0.4,1.0,0.12244897959183672,0.0,0.4291054451151854,0.11344604535702943,0.6006275552765601,0.5463381555153707,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.701789704411483,0.6842105263157894,0.42719227674979887,0.0,0.495621119970037,0.8200189291638575,0.8636363636363638,0.1,0.0,0.6326530612244897,1.0,0.4336010364537315,0.19594622591108038,0.3264021827762206,0.5137884267631103,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3142325126087975,0.736842105263158,0.26950925181013674,1.0,0.2042491733982915,0.488199419418113,0.49999999999999994,0.5,0.0,0.13265306122448978,0.3333333333333333,0.0,0.08369831871771438,0.3159852530032641,0.21948462929475587,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.598248600795897,0.3684210526315789,0.2847948511665326,1.0,0.0270582873079298,0.329514396657229,0.13636363636363635,1.0,1.0,0.9387755102040816,0.3333333333333333,0.0,0.3028566486482983,0.4784978009113342,0.21812839059674502,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.30236215445510845,0.7894736842105263,0.5333869670152855,0.5,0.3155384340673069,0.2237169866244442,0.8181818181818182,0.8,0.0,0.9897959183673468,1.0,0.8329578990357225,0.07487395649017739,0.8917019027429045,0.5490506329113924,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9016747887893426,0.631578947368421,0.4223652453740949,1.0,0.1933444422469434,0.5205807859740091,0.045454545454545456,0.7000000000000001,0.3333333333333333,0.2551020408163265,1.0,0.7304833084363416,0.2705024066038766,0.6033254717820797,0.47400542495479203,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7486859185801537,0.894736842105263,0.7819790828640386,1.0,0.0,0.4784978009113342,0.045454545454545456,0.9,0.0,0.693877551020408,1.0,0.3748135566539174,0.15958818270135813,0.3834859305065905,0.7755424954792044,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4045306548062395,0.736842105263158,0.46259050683829445,1.0,0.4179614134347419,0.6842036599424142,0.7272727272727273,0.2,0.3333333333333333,0.836734693877551,0.0,0.7354709362575907,0.10661664625017013,0.4063611395680567,0.42585895117540684,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1477793620054904,0.631578947368421,0.44247787610619466,0.0,0.0179806641365714,0.2470741496321948,0.36363636363636365,0.8,1.0,0.38775510204081626,0.3333333333333333,0.7136211102230052,0.049720681636769834,0.9607303257489404,0.3946654611211573,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.28993849886148415,0.736842105263158,0.7731295253419147,1.0,0.714885110677597,0.3960682267780598,0.0,0.5,1.0,0.2755102040816326,0.0,0.0,0.07753232071831499,0.6132995761777209,0.8121609403254973,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8590900385180141,0.631578947368421,0.38857602574416733,0.5,0.4083854058224021,0.8081124735486387,0.4090909090909091,0.9,0.3333333333333333,0.16326530612244897,0.3333333333333333,0.650446687036657,0.25803126765254175,0.5734422633337802,0.3994122965641953,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.04412972696899406,0.0,0.5663716814159292,1.0,0.5537101568460545,0.6194273558544089,1.0,0.1,0.3333333333333333,0.36734693877551017,0.0,0.6034013798518656,0.3993600400552218,0.9439984875059226,0.6408227848101266,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8496882381732672,0.42105263157894735,0.6516492357200322,0.5,0.6159266371948511,0.5561822384128773,0.9090909090909092,0.8,0.3333333333333333,0.26530612244897955,1.0,0.3567115387762185,0.3742012990941124,0.5110546727577139,0.7226491862567812,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.011702240854631743,0.0,0.3572003218020917,0.5,0.7819407461576258,1.0,0.6363636363636365,0.8,0.3333333333333333,0.11224489795918367,1.0,0.4020515820433651,0.27590505032828433,0.3384023864550503,0.23508137432188064,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.16852801600306444,0.5789473684210527,0.7087691069991955,0.0,0.5115436215525608,0.1916085709512126,1.0,0.7000000000000001,0.0,0.673469387755102,0.0,0.8505783240351419,0.06147174853789799,0.6042182460904887,0.6654611211573237,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.29407120512438556,0.3684210526315789,0.33467417538213995,0.0,0.6286447810826843,0.6470212939109468,0.9090909090909092,1.0,1.0,0.6836734693877551,0.0,0.5442764322955496,0.15810206789943418,0.3066334551910913,0.2843580470162749,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7281117660828669,0.5263157894736843,0.2727272727272727,0.0,0.7720673572309332,0.5234102740488343,0.045454545454545456,0.6000000000000001,0.0,0.4693877551020408,0.0,0.4120917927168549,0.26185066408116636,0.3772115733921353,0.24615732368896925,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9295141622863953,0.9473684210526316,0.43121480289621883,0.0,0.3628680417837978,0.3603631049648166,0.5909090909090909,0.5,0.0,0.7551020408163265,0.0,0.3260851606151635,0.18677476237892954,0.8448192673486236,0.33069620253164556,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.720761422400034,0.8421052631578947,0.4835076427996782,1.0,0.0,0.0344952390433165,0.13636363636363635,0.1,0.0,0.336734693877551,0.3333333333333333,0.4161053921478951,0.16344561167327962,0.395343634133628,0.42066003616636527,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43481953011800334,0.3684210526315789,0.7345132743362831,0.0,0.8027241007124817,0.5725277273899486,0.7727272727272728,0.30000000000000004,0.0,0.173469387755102,1.0,1.0,0.15075273678274903,1.0,0.8058318264014467,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11409206018173694,0.10526315789473684,0.1850362027353178,1.0,0.2818047791741246,0.822679076628104,0.36363636363636365,0.9,0.6666666666666666,0.346938775510204,0.0,0.5580777076054957,0.2137049513784916,0.1886566881426703,0.17495479204339964,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14521504117809791,0.10526315789473684,0.7353177795655671,0.0,0.2617949127402215,0.3181883944297912,0.045454545454545456,0.6000000000000001,0.3333333333333333,0.173469387755102,0.0,0.6469363046206278,0.2532011500212807,1.0,0.7506781193490054,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.43481953011800334,0.21052631578947367,0.3563958165728077,0.0,1.0,0.4096178343399226,0.7727272727272728,0.8,0.0,0.7040816326530611,0.0,0.0,0.5078008030488634,0.4824564055143233,0.5232820976491862,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9676938137090082,0.47368421052631576,0.6773934030571198,0.0,0.5375950344794456,1.0,0.7272727272727273,0.4,1.0,0.336734693877551,0.3333333333333333,0.5847849081715475,0.38047721130101697,0.8403241535602398,0.6265822784810127,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.016222255325487864,0.3157894736842105,0.46017699115044247,0.5,0.476448265406845,0.5347671155299655,0.36363636363636365,0.5,0.3333333333333333,0.32653061224489793,1.0,0.5639056425436821,0.03133069955898516,0.4672793411584024,0.5072332730560578,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1704390202379179,0.42105263157894735,0.8487530168946098,0.0,0.4068145719750838,0.6858636915018652,0.3181818181818182,0.9,1.0,0.7244897959183673,1.0,1.0,0.08687061738477282,0.8849778973737674,0.8566907775768535,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4360835053520888,0.3157894736842105,0.3604183427192277,0.5,1.0,1.0,0.045454545454545456,0.5,0.0,0.846938775510204,1.0,0.6943128845285669,0.25968180589235834,0.5929044392178986,0.32233273056057865,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.87290757804686,0.42105263157894735,0.4320193081255028,0.5,0.6807532757103114,0.525703157741717,0.045454545454545456,0.7000000000000001,1.0,0.846938775510204,0.0,0.5928485803124894,0.38402336230531414,0.4597107811778768,0.4500452079566003,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12289374561086165,0.3684210526315789,0.41110217216411904,0.5,1.0,0.8849778973737674,0.18181818181818182,0.7000000000000001,0.0,0.42857142857142855,0.0,1.0,0.07664065183716061,0.4925124780192955,0.385623869801085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9932157221595624,0.5789473684210527,0.5052292839903458,1.0,0.0497396721453828,0.2706178330263065,0.49999999999999994,0.5,1.0,0.8265306122448979,0.3333333333333333,0.1828469920588628,0.3231114470651016,0.3711486104410219,0.43670886075949367,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1134174629184312,0.05263157894736842,0.5156878519710377,0.5,0.6328172481598756,0.4796951151015699,0.6818181818181819,0.7000000000000001,1.0,0.26530612244897955,0.0,0.4968558668904857,0.3254231561959206,0.6977610769288463,0.3876582278481012,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43481953011800334,0.0,0.3692679002413516,1.0,0.3273177658110082,0.1561713609247995,0.5909090909090909,0.6000000000000001,1.0,0.47959183673469385,0.0,0.8672291147438622,0.3086524626183671,0.919450919405399,0.3616636528028933,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8474005660658424,0.7894736842105263,0.6765888978278358,0.5,0.261208020783263,0.410329124803222,0.8636363636363638,0.0,0.3333333333333333,0.693877551020408,0.0,0.2651735923361338,0.20456276290290173,0.4784703976965238,0.6778933092224232,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8354131642229363,0.21052631578947367,0.5301689460981496,0.5,0.9136153323113488,0.9061408096392778,0.045454545454545456,0.4,1.0,0.7142857142857142,1.0,0.6391052853186305,0.6725327636158588,0.70243381800271,0.5671338155515371,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12863101444957548,0.10526315789473684,0.5164923572003217,0.0,1.0,0.985836362033468,0.3181818181818182,1.0,0.0,0.21428571428571425,0.0,0.5966875465833944,0.23215541490857947,0.6602885382779569,0.5081374321880651,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8142665616820242,0.5789473684210527,0.6106194690265486,0.5,0.2059786264454476,0.4488729147511807,0.13636363636363635,0.9,0.0,0.336734693877551,0.6666666666666666,0.1738602541539705,0.2663381933236976,0.2394388883016956,0.5996835443037974,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7090442850758656,0.3684210526315789,0.4714400643604183,1.0,0.1188312654903039,0.4422968080885467,0.8636363636363638,0.9,1.0,0.42857142857142855,0.3333333333333333,0.1775372740075332,0.3555830611133796,0.0813846603591181,0.47536166365280286,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1299908493115703,0.10526315789473684,0.3024939662107804,1.0,0.6516845870917511,0.6877870585321353,0.36363636363636365,0.9,0.3333333333333333,0.12244897959183672,0.0,0.9670016978686504,0.2338810949723567,0.6710498831013152,0.2619801084990958,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0738609520972101,0.0,0.6194690265486725,1.0,0.5653101058379064,0.4351638141436635,0.8636363636363638,0.4,0.0,0.31632653061224486,0.3333333333333333,0.7079672047978602,0.5125500690272026,0.3340813777384164,0.47536166365280286,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.15451895043731778,0.21052631578947367,0.6226870474658085,1.0,0.2507808221292237,0.3129394452316019,0.045454545454545456,0.8,0.3333333333333333,0.1530612244897959,0.3333333333333333,0.908793484686809,0.15408500068054987,1.0,0.4737793851717902,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.957757868528016,0.736842105263158,0.917940466613033,0.5,0.0,0.0,0.6818181818181819,0.6000000000000001,1.0,0.13265306122448978,1.0,0.5011420683689825,0.24702975083232329,0.5438085203441926,0.8867540687160941,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5471068928092613,0.6842105263157894,0.41995172968624295,0.5,0.8161470394992949,0.8729515058184701,0.45454545454545453,0.6000000000000001,0.0,0.38775510204081626,1.0,0.0,0.15388234033234913,0.5023710327060715,0.580244122965642,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05358898512481114,0.10526315789473684,0.6291230893000804,1.0,0.8491019269096701,1.0,0.3181818181818182,0.9,0.0,0.061224489795918366,0.3333333333333333,1.0,0.1369243412169096,0.7437524121134177,0.6559674502712477,0.0,0.0,0.0,1.0,0.0,0.0,0.0
